file,protocol,load_nominal_Nm,rpm_nominal,win_kind,win_start_s,rpm,rpm_level,f1_Hz,fr_Hz,slip_pct,R1x,R2x,axial_1x,axial_ratio,dom_radial,onex_snr_dB,cur_sb_1x_snr,unbalance_pct,f1_on_res,fr_on_res,on_resonance,sep_Hz,sep_bins,f1_in_1x,f1_near_1x,f1_in_2x,slip_suspect,low_speed_em,vib_f1_line,em_over_1x,fr_on_axial_res,r1x_over_health,vib_1x_c2,vib_2x_c2,vib_3x_c2,vib_1x_c3,vib_2x_c3,vib_3x_c3,vib_1x_c4,vib_2x_c4,vib_3x_c4
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,1.0,1001.6,1000,16.744,16.694,0.303,0.00026,0.000166,0.001581,6.079,c3,32.6,24.8,0.85,False,False,False,0.051,0.4,True,False,True,False,False,0.000188,0.72,True,,0.000179,0.000107,1.1e-05,0.000188,0.000127,8.7e-05,0.001581,6.9e-05,9e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,3.0,997.6,1000,16.749,16.627,0.729,0.000244,0.000169,0.001739,7.135,c2,34.0,24.8,0.81,False,False,False,0.122,1.0,True,False,True,False,False,0.000175,0.72,True,,0.000175,7.5e-05,1.1e-05,0.00017,0.000151,2.3e-05,0.001739,6.5e-05,3e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,5.0,987.9,1000,16.753,16.465,1.717,0.000242,5.1e-05,0.002011,8.305,c2,32.5,25.1,0.77,False,False,False,0.288,2.3,True,False,False,False,False,0.00015,0.62,True,,0.000188,3.5e-05,8e-06,0.000152,3.7e-05,6e-06,0.002011,5e-06,5e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,7.0,972.8,1000,16.747,16.213,3.186,0.000235,4.2e-05,0.002332,9.926,c2,32.9,24.5,0.77,False,False,False,0.534,4.3,False,True,False,False,False,4.9e-05,0.21,True,1.39,0.000194,2.7e-05,1.3e-05,0.000133,3.2e-05,4e-06,0.002332,1e-05,6e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,9.0,970.8,1000,16.741,16.18,3.351,0.000231,3.9e-05,0.00244,10.553,c2,32.7,24.4,0.78,False,False,False,0.561,4.5,False,True,False,False,False,7e-06,0.03,True,1.36,0.000187,2.8e-05,7e-06,0.000136,2.7e-05,1.2e-05,0.00244,1.7e-05,6e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,11.0,970.8,1000,16.74,16.18,3.346,0.000231,3.4e-05,0.002386,10.315,c2,33.7,25.4,0.79,False,False,False,0.56,4.5,False,True,False,False,False,1.2e-05,0.05,True,1.36,0.000188,2.3e-05,9e-06,0.000135,2.5e-05,1.1e-05,0.002386,1.2e-05,5e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,13.0,970.7,1000,16.74,16.179,3.354,0.000233,3.4e-05,0.002388,10.271,c2,35.5,23.6,0.78,False,False,False,0.561,4.5,False,True,False,False,False,1.1e-05,0.05,True,1.37,0.000189,2e-05,8e-06,0.000136,2.7e-05,9e-06,0.002388,1e-05,6e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,15.0,970.7,1000,16.74,16.178,3.359,0.000227,2.8e-05,0.002365,10.407,c2,32.9,25.2,0.78,False,False,False,0.562,4.5,False,True,False,False,False,1.9e-05,0.08,True,1.34,0.000189,2e-05,1.4e-05,0.000125,2e-05,1e-05,0.002365,4e-06,1e-05
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,17.0,970.7,1000,16.74,16.178,3.358,0.000232,2.9e-05,0.002361,10.187,c2,32.7,25.0,0.78,False,False,False,0.562,4.5,False,True,False,False,False,5e-06,0.02,True,1.37,0.000189,2.4e-05,6e-06,0.000135,1.7e-05,8e-06,0.002361,1.1e-05,9e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,19.0,970.6,1000,16.74,16.177,3.363,0.000232,2.9e-05,0.002363,10.2,c2,32.5,26.0,0.78,False,False,False,0.563,4.5,False,True,False,False,False,7e-06,0.03,True,1.37,0.000191,1.8e-05,3e-06,0.000131,2.2e-05,1.4e-05,0.002363,1.7e-05,1.3e-05
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,21.0,970.6,1000,16.74,16.177,3.364,0.000231,4.1e-05,0.002364,10.254,c2,32.8,26.6,0.78,False,False,False,0.563,4.5,False,True,False,False,False,1e-05,0.04,True,1.36,0.000184,2.7e-05,1e-05,0.000139,3.1e-05,1.4e-05,0.002364,1.2e-05,7e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,23.0,970.6,1000,16.74,16.176,3.366,0.000231,3.9e-05,0.002358,10.215,c2,33.0,27.7,0.78,False,False,False,0.563,4.5,False,True,False,False,False,1.1e-05,0.05,True,1.36,0.000185,2e-05,5e-06,0.000138,3.4e-05,1.3e-05,0.002358,1.7e-05,3e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,25.0,970.6,1000,16.74,16.176,3.368,0.000229,3.7e-05,0.002359,10.294,c2,33.2,27.4,0.78,False,False,False,0.564,4.5,False,True,False,False,False,1.9e-05,0.08,True,1.35,0.000192,2.8e-05,1.1e-05,0.000126,2.5e-05,1.1e-05,0.002359,1.3e-05,1.2e-05
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,27.0,970.6,1000,16.739,16.176,3.361,0.000227,3.7e-05,0.002372,10.472,c2,32.4,24.6,0.78,False,False,False,0.563,4.5,False,True,False,False,False,3e-06,0.01,True,1.34,0.000182,2.4e-05,1.1e-05,0.000135,2.8e-05,1.4e-05,0.002372,1.2e-05,7e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,29.0,974.2,1000,16.737,16.236,2.995,0.000231,3.4e-05,0.002316,10.012,c2,34.0,22.6,0.78,False,False,False,0.501,4.0,False,True,False,False,False,2.3e-05,0.1,True,1.36,0.00019,1.9e-05,2e-06,0.000131,2.8e-05,1.4e-05,0.002316,1.9e-05,5e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,31.0,977.8,1000,16.738,16.297,2.632,0.000229,3.5e-05,0.002228,9.733,c2,34.8,23.8,0.77,False,False,False,0.441,3.5,False,True,False,False,False,4.5e-05,0.2,True,1.35,0.000181,2.5e-05,9e-06,0.00014,2.5e-05,1.5e-05,0.002228,1e-05,6e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,33.0,977.9,1000,16.739,16.299,2.631,0.000225,4.7e-05,0.002175,9.65,c2,35.3,22.7,0.77,False,False,False,0.44,3.5,False,True,False,False,False,6.7e-05,0.3,True,1.33,0.00018,3.6e-05,1.1e-05,0.000136,3e-05,7e-06,0.002175,8e-06,6e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,35.0,978.0,1000,16.74,16.299,2.632,0.000226,3.3e-05,0.002108,9.329,c2,34.6,23.3,0.77,False,False,False,0.441,3.5,False,True,False,False,False,7.4e-05,0.33,True,1.33,0.000179,1.7e-05,4e-06,0.000137,2.9e-05,1e-05,0.002108,1.4e-05,3e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,37.0,978.0,1000,16.74,16.299,2.631,0.000222,3.7e-05,0.002137,9.612,c2,32.5,23.1,0.77,False,False,False,0.44,3.5,False,True,False,False,False,6.9e-05,0.31,True,1.31,0.000176,3.2e-05,1e-05,0.000136,2e-05,8e-06,0.002137,8e-06,3e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,39.0,977.9,1000,16.74,16.299,2.634,0.000223,3.3e-05,0.002119,9.494,c2,34.7,23.6,0.77,False,False,False,0.441,3.5,False,True,False,False,False,7.3e-05,0.33,True,1.32,0.000182,2.1e-05,4e-06,0.000129,2.5e-05,7e-06,0.002119,1.2e-05,9e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,41.0,977.9,1000,16.739,16.299,2.631,0.000218,3e-05,0.002144,9.812,c2,33.9,22.2,0.77,False,False,False,0.44,3.5,False,True,False,False,False,7.3e-05,0.33,True,1.29,0.000178,2.1e-05,9e-06,0.000127,2.1e-05,1e-05,0.002144,7e-06,3e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,43.0,979.6,1000,16.74,16.327,2.467,0.000232,3.7e-05,0.002138,9.22,c2,35.1,22.8,0.77,False,False,False,0.413,3.3,False,True,False,False,False,6.5e-05,0.28,True,1.37,0.000188,2.1e-05,1e-05,0.000136,3.1e-05,1.7e-05,0.002138,1.1e-05,4e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,45.0,979.6,1000,16.74,16.327,2.468,0.000221,4e-05,0.002134,9.673,c2,34.7,23.5,0.77,False,False,False,0.413,3.3,False,True,False,False,False,7.1e-05,0.32,True,1.3,0.000179,2.6e-05,1e-05,0.000128,3e-05,1.9e-05,0.002134,1.6e-05,1e-05
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,47.0,979.6,1000,16.74,16.327,2.467,0.000228,4.5e-05,0.002133,9.346,c2,33.9,23.2,0.78,False,False,False,0.413,3.3,False,True,False,False,False,7.7e-05,0.34,True,1.35,0.00018,3.1e-05,5e-06,0.000141,3.3e-05,1.2e-05,0.002133,1.3e-05,1.2e-05
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,49.0,979.6,1000,16.74,16.326,2.471,0.000231,2.9e-05,0.002139,9.279,c2,33.8,24.0,0.78,False,False,False,0.414,3.3,False,True,False,False,False,7.4e-05,0.32,True,1.36,0.000186,1.7e-05,3e-06,0.000137,2.4e-05,8e-06,0.002139,1.6e-05,5e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,51.0,977.8,1000,16.74,16.297,2.647,0.000232,3.2e-05,0.002112,9.102,c2,34.0,24.3,0.78,False,False,False,0.443,3.5,False,True,False,False,False,7.5e-05,0.32,True,1.37,0.000183,2.4e-05,7e-06,0.000142,2.1e-05,3e-06,0.002112,7e-06,7e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,53.0,977.7,1000,16.742,16.295,2.667,0.000231,3.2e-05,0.002172,9.419,c2,34.2,24.1,0.78,False,False,False,0.447,3.6,False,True,False,False,False,6.4e-05,0.28,True,1.36,0.000187,3e-05,8e-06,0.000135,1.2e-05,8e-06,0.002172,9e-06,3e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,55.0,973.9,1000,16.742,16.232,3.046,0.00023,3.2e-05,0.002255,9.787,c2,34.9,21.9,0.77,False,False,False,0.51,4.1,False,True,False,False,False,3.5e-05,0.15,True,1.36,0.000185,1.8e-05,6e-06,0.000138,2.7e-05,2e-06,0.002255,1e-05,3e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,57.0,971.9,1000,16.742,16.199,3.242,0.00023,4e-05,0.002327,10.102,c2,34.9,21.8,0.77,False,False,False,0.543,4.3,False,True,False,False,False,2e-05,0.09,True,1.36,0.000193,1.8e-05,5e-06,0.000125,3.5e-05,7e-06,0.002327,1.3e-05,1.2e-05
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,59.0,970.2,1000,16.74,16.17,3.405,0.000232,3.4e-05,0.002373,10.249,c2,34.0,23.9,0.78,False,False,False,0.57,4.6,False,True,False,False,False,1.3e-05,0.06,True,1.37,0.000187,2.1e-05,2e-06,0.000137,2.6e-05,7e-06,0.002373,9e-06,7e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,61.0,970.1,1000,16.739,16.169,3.408,0.000227,3.7e-05,0.002361,10.401,c2,32.5,25.5,0.78,False,False,False,0.57,4.6,False,True,False,False,False,1.3e-05,0.06,True,1.34,0.000184,2e-05,1.5e-05,0.000133,3.1e-05,4e-06,0.002361,1.2e-05,1e-05
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,63.0,970.1,1000,16.74,16.169,3.413,0.000232,3.5e-05,0.002349,10.146,c2,34.0,23.3,0.78,False,False,False,0.571,4.6,False,True,False,False,False,9e-06,0.04,True,1.37,0.000185,2.1e-05,9e-06,0.00014,2.8e-05,9e-06,0.002349,1.2e-05,9e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,65.0,970.1,1000,16.74,16.168,3.418,0.00022,2.9e-05,0.00234,10.624,c2,31.8,24.1,0.78,False,False,False,0.572,4.6,False,True,False,False,False,1.5e-05,0.07,True,1.3,0.000182,1e-05,3e-06,0.000125,2.7e-05,1.1e-05,0.00234,1.3e-05,5e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,67.0,970.0,1000,16.739,16.167,3.418,0.00023,3.7e-05,0.002358,10.245,c2,32.9,25.7,0.78,False,False,False,0.572,4.6,False,True,False,False,False,1.5e-05,0.07,True,1.36,0.000184,2.3e-05,5e-06,0.000138,2.9e-05,1.5e-05,0.002358,6e-06,7e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,69.0,970.0,1000,16.739,16.166,3.424,0.000219,2.9e-05,0.002351,10.74,c2,34.8,26.3,0.78,False,False,False,0.573,4.6,False,True,False,False,False,1.3e-05,0.06,True,1.29,0.000179,1.8e-05,4e-06,0.000126,2.3e-05,8e-06,0.002351,1.1e-05,2e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,71.0,970.0,1000,16.739,16.166,3.423,0.000233,3.6e-05,0.002347,10.062,c2,33.6,26.6,0.78,False,False,False,0.573,4.6,False,True,False,False,False,9e-06,0.04,True,1.38,0.00019,2.2e-05,3e-06,0.000136,2.9e-05,5e-06,0.002347,1.2e-05,5e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,73.0,969.9,1000,16.739,16.166,3.424,0.000225,3.7e-05,0.002342,10.43,c2,34.9,25.0,0.78,False,False,False,0.573,4.6,False,True,False,False,False,8e-06,0.04,True,1.32,0.000188,2e-05,9e-06,0.000123,3.1e-05,7e-06,0.002342,1.3e-05,4e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,75.0,970.0,1000,16.739,16.166,3.421,0.000231,4e-05,0.002337,10.13,c2,36.3,24.5,0.78,False,False,False,0.573,4.6,False,True,False,False,False,6e-06,0.03,True,1.36,0.000184,2.4e-05,9e-06,0.000139,3.2e-05,3e-06,0.002337,1.1e-05,4e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,77.0,971.7,1000,16.735,16.195,3.231,0.000234,3.7e-05,0.002424,10.357,c2,35.1,24.7,0.78,False,False,False,0.541,4.3,False,True,False,False,False,1e-05,0.04,True,1.38,0.000189,2.7e-05,5e-06,0.000138,2.5e-05,4e-06,0.002424,1e-05,7e-06
Rotor_unbalance_torque_circulation_40Nm_1000rpm_250706095410.csv,torque,40,1000,load_seg,79.0,981.2,1000,16.729,16.353,2.242,0.000248,3.6e-05,0.002239,9.046,c2,32.1,22.5,0.77,False,False,False,0.375,3.0,False,True,False,False,False,9.8e-05,0.4,True,1.46,0.0002,2.2e-05,5e-06,0.000146,2.9e-05,2.1e-05,0.002239,9e-06,7e-06
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,12.0,1943.0,2000,33.385,32.383,3.003,0.001137,0.000529,0.000529,0.465,c3,49.3,36.5,0.74,False,False,False,1.002,8.0,False,False,False,False,False,0.000145,0.13,False,1.36,0.000335,0.000496,1.8e-05,0.001086,0.000185,9e-06,0.000529,0.000108,1.5e-05
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,14.0,1943.0,2000,33.385,32.383,3.001,0.001142,0.000529,0.000533,0.466,c3,49.5,31.5,0.75,False,False,False,1.002,8.0,False,False,False,False,False,0.000136,0.12,False,1.36,0.000337,0.000492,1e-05,0.001091,0.000194,1.6e-05,0.000533,0.000106,1.1e-05
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,16.0,1943.0,2000,33.385,32.383,3.001,0.001134,0.000535,0.000531,0.468,c3,50.3,33.0,0.75,False,False,False,1.002,8.0,False,False,False,False,False,0.000146,0.13,False,1.35,0.00033,0.0005,2.1e-05,0.001085,0.000191,1.3e-05,0.000531,0.000117,1.5e-05
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,18.0,1943.0,2000,33.386,32.384,3.001,0.001138,0.000532,0.000536,0.471,c3,49.0,36.7,0.74,False,False,False,1.002,8.0,False,False,False,False,False,0.000143,0.13,False,1.36,0.000328,0.000498,2.2e-05,0.00109,0.000188,1.3e-05,0.000536,0.000107,1e-05
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,20.0,1943.1,2000,33.386,32.384,3.0,0.001137,0.000524,0.000536,0.472,c3,48.3,35.9,0.74,False,False,False,1.002,8.0,False,False,False,False,False,0.000136,0.12,False,1.36,0.000336,0.000492,1.4e-05,0.001086,0.00018,1.7e-05,0.000536,0.000115,1.4e-05
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,22.0,1943.1,2000,33.386,32.385,2.998,0.001147,0.000529,0.00053,0.462,c3,49.3,31.0,0.74,False,False,False,1.001,8.0,False,False,False,False,False,0.000145,0.13,False,1.37,0.000331,0.000496,1.4e-05,0.001098,0.000185,1.2e-05,0.00053,0.000112,1.1e-05
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,24.0,1943.1,2000,33.386,32.385,2.997,0.001144,0.000531,0.000529,0.462,c3,49.3,32.6,0.75,False,False,False,1.001,8.0,False,False,False,False,False,0.000143,0.12,False,1.37,0.000334,0.000495,1.9e-05,0.001094,0.000193,1.7e-05,0.000529,0.000109,1.3e-05
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,26.0,1943.1,2000,33.386,32.386,2.996,0.001141,0.000528,0.000529,0.464,c3,49.9,35.0,0.75,False,False,False,1.0,8.0,False,False,False,False,False,0.000142,0.12,False,1.36,0.000332,0.000492,2.4e-05,0.001091,0.00019,1e-05,0.000529,0.000111,3e-06
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,28.0,1950.2,2000,33.385,32.503,2.642,0.001143,0.000545,0.000541,0.474,c3,49.0,33.3,0.75,False,False,False,0.882,7.1,False,True,False,False,False,0.000146,0.13,False,1.37,0.000336,0.000508,1.3e-05,0.001092,0.000198,2e-05,0.000541,0.000111,8e-06
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,30.0,1950.4,2000,33.383,32.507,2.624,0.001148,0.000551,0.000534,0.465,c3,49.6,30.4,0.76,False,False,False,0.876,7.0,False,True,False,False,False,0.000144,0.13,False,1.37,0.00034,0.000515,1.9e-05,0.001097,0.000198,1.5e-05,0.000534,0.000112,1.6e-05
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,32.0,1958.0,2000,33.383,32.633,2.249,0.001128,0.000512,0.000526,0.467,c3,49.1,35.2,0.76,False,False,False,0.751,6.0,False,True,False,False,False,0.000148,0.13,False,1.35,0.000345,0.000475,1.8e-05,0.001074,0.000192,2.2e-05,0.000526,0.000111,1.8e-05
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,34.0,1958.2,2000,33.385,32.637,2.24,0.001096,0.000497,0.000513,0.469,c3,50.3,32.1,0.76,False,False,False,0.748,6.0,False,True,False,False,False,0.000147,0.13,False,1.31,0.000339,0.000458,1.2e-05,0.001042,0.000191,1e-05,0.000513,9.4e-05,1.6e-05
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,36.0,1958.3,2000,33.385,32.638,2.239,0.001086,0.000466,0.000515,0.474,c3,49.6,32.6,0.76,False,False,False,0.748,6.0,False,True,False,False,False,0.000144,0.13,False,1.3,0.00034,0.000431,1e-05,0.001032,0.000177,1e-05,0.000515,9.3e-05,7e-06
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,38.0,1958.3,2000,33.386,32.638,2.239,0.001082,0.000468,0.000513,0.474,c3,49.2,35.0,0.76,False,False,False,0.748,6.0,False,True,False,False,False,0.000135,0.12,False,1.29,0.000336,0.000433,1.5e-05,0.001028,0.000178,1.4e-05,0.000513,9e-05,9e-06
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,40.0,1958.3,2000,33.385,32.638,2.237,0.00109,0.000467,0.000519,0.476,c3,49.4,33.9,0.76,False,False,False,0.747,6.0,False,True,False,False,False,0.000137,0.13,False,1.3,0.000342,0.000429,1.8e-05,0.001035,0.000184,1.4e-05,0.000519,8.4e-05,1.1e-05
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,42.0,1958.3,2000,33.386,32.639,2.238,0.001085,0.000474,0.000508,0.468,c3,48.0,34.4,0.76,False,False,False,0.747,6.0,False,True,False,False,False,0.000146,0.13,False,1.3,0.00034,0.000439,2.1e-05,0.00103,0.000178,5e-06,0.000508,9.2e-05,1.9e-05
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,44.0,1958.4,2000,33.386,32.639,2.235,0.001082,0.000468,0.000509,0.47,c3,48.8,32.6,0.76,False,False,False,0.746,6.0,False,True,False,False,False,0.000137,0.13,False,1.29,0.000345,0.000434,2.1e-05,0.001026,0.000177,1e-05,0.000509,8.9e-05,1.4e-05
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,46.0,1958.4,2000,33.384,32.64,2.229,0.001093,0.000472,0.000505,0.462,c3,49.1,33.9,0.76,False,False,False,0.744,6.0,False,True,False,False,False,0.000141,0.13,False,1.31,0.000346,0.000434,1.4e-05,0.001037,0.000183,3e-06,0.000505,9e-05,1.6e-05
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,48.0,1958.4,2000,33.385,32.64,2.233,0.001092,0.000479,0.000509,0.466,c3,48.4,32.3,0.76,False,False,False,0.745,6.0,False,True,False,False,False,0.000138,0.13,False,1.3,0.00034,0.000443,1.6e-05,0.001038,0.000183,1.7e-05,0.000509,8.9e-05,1.8e-05
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,50.0,1958.4,2000,33.386,32.64,2.233,0.001087,0.000469,0.000506,0.466,c3,48.1,33.3,0.76,False,False,False,0.746,6.0,False,True,False,False,False,0.000137,0.13,False,1.3,0.000336,0.000434,1.5e-05,0.001034,0.000176,1.7e-05,0.000506,9e-05,1.1e-05
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,52.0,1958.4,2000,33.387,32.64,2.235,0.00109,0.000476,0.000524,0.481,c3,50.1,32.6,0.75,False,False,False,0.746,6.0,False,True,False,False,False,0.000136,0.12,False,1.3,0.000341,0.000441,1.9e-05,0.001035,0.000179,1.1e-05,0.000524,9.2e-05,1.4e-05
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,54.0,1958.4,2000,33.389,32.639,2.243,0.001099,0.000507,0.000529,0.481,c3,52.2,34.4,0.75,False,False,False,0.749,6.0,False,True,False,False,False,0.000141,0.13,False,1.31,0.000335,0.000467,2.1e-05,0.001046,0.000196,1.2e-05,0.000529,9.7e-05,8e-06
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,56.0,1950.9,2000,33.388,32.515,2.615,0.001133,0.000545,0.000531,0.469,c3,49.3,31.7,0.75,False,False,False,0.873,7.0,False,True,False,False,False,0.000148,0.13,False,1.35,0.000341,0.000508,1.7e-05,0.001081,0.000197,8e-06,0.000531,0.000106,2.1e-05
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,58.0,1943.6,2000,33.387,32.393,2.977,0.001152,0.000547,0.000538,0.467,c3,50.2,31.4,0.75,False,False,False,0.994,8.0,False,True,False,False,False,0.000141,0.12,False,1.38,0.000338,0.00051,1.5e-05,0.001102,0.000198,1.1e-05,0.000538,0.000111,1.3e-05
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,60.0,1943.6,2000,33.386,32.393,2.975,0.001141,0.000525,0.000534,0.468,c3,49.0,33.0,0.74,False,False,False,0.993,7.9,False,True,False,False,False,0.000145,0.13,False,1.36,0.00034,0.00049,1.4e-05,0.00109,0.000189,6e-06,0.000534,0.000117,1.5e-05
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,62.0,1943.5,2000,33.386,32.392,2.976,0.001137,0.00053,0.000538,0.473,c3,48.9,32.4,0.74,False,False,False,0.994,7.9,False,True,False,False,False,0.000134,0.12,False,1.36,0.000335,0.000494,1.4e-05,0.001087,0.000191,1.2e-05,0.000538,0.000107,1.2e-05
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,64.0,1943.6,2000,33.386,32.393,2.975,0.001135,0.000526,0.00053,0.467,c3,49.8,33.8,0.74,False,False,False,0.993,7.9,False,True,False,False,False,0.000139,0.12,False,1.36,0.000335,0.00049,1.4e-05,0.001084,0.000193,8e-06,0.00053,0.000109,1.6e-05
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,66.0,1943.6,2000,33.386,32.393,2.974,0.00114,0.000521,0.000534,0.468,c3,48.5,31.6,0.74,False,False,False,0.993,7.9,False,True,False,False,False,0.00014,0.12,False,1.36,0.000337,0.000485,1.3e-05,0.001089,0.000189,1.6e-05,0.000534,0.000103,1.5e-05
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,68.0,1943.6,2000,33.386,32.393,2.973,0.001131,0.000529,0.000532,0.471,c3,48.7,34.6,0.74,False,False,False,0.993,7.9,False,True,False,False,False,0.000142,0.13,False,1.35,0.000325,0.000493,1.5e-05,0.001083,0.000191,1.7e-05,0.000532,0.000111,1.2e-05
